,title_clean,site,revenues_clean,costs_clean,gross_profit,return,profit_class,release_date
2131,Harry Potter and the Half-Blood Prince,https://en.wikipedia.org/wiki/Harry_Potter_and_the_Half-Blood_Prince_(film),934400000.0,250000000.0,217200000.0,0.8688,1.0,2009-07-15
2133,The Haunting in Connecticut,https://en.wikipedia.org/wiki/The_Haunting_in_Connecticut,77527732.0,10000000.0,28763866.0,2.8763866,1.0,2009-03-27
2135,He's Just Not That Into You,https://en.wikipedia.org/wiki/He%27s_Just_Not_That_Into_You_(film),181100000.0,40000000.0,50550000.0,1.26375,1.0,2009-02-06
2136,The Hole,https://en.wikipedia.org/wiki/The_Hole_(2009_film),10362785.0,12000000.0,-6818607.5,-0.568217291667,0.0,2009-09-11
2137,Homecoming,https://en.wikipedia.org/wiki/Homecoming_(2009_film),8500000.0,1500000.0,2750000.0,1.83333333333,1.0,2009-07-17
2139,Hotel for Dogs,https://en.wikipedia.org/wiki/Hotel_for_Dogs_(film),117000000.0,35000000.0,23500000.0,0.671428571429,1.0,2009-01-16
2140,I Can Do Bad All By Myself,https://en.wikipedia.org/wiki/I_Can_Do_Bad_All_By_Myself_(film),51733921.0,19000000.0,6866960.5,0.361418973684,1.0,2009-09-11
2141,Madea Goes to Jail,https://en.wikipedia.org/wiki/Madea_Goes_to_Jail_(film),90508336.0,17500000.0,27754168.0,1.58595245714,1.0,2009-02-20
2142,I Hate Valentine's Day,https://en.wikipedia.org/wiki/I_Hate_Valentine%27s_Day,3510643.0,3000000.0,-1244678.5,-0.414892833333,0.0,2009-07-03
2143,I Hope They Serve Beer In Hell,https://en.wikipedia.org/wiki/I_Hope_They_Serve_Beer_in_Hell_(film),1430000.0,7000000.0,-6285000.0,-0.897857142857,0.0,2009-09-25
2144,The Hurt Locker,https://en.wikipedia.org/wiki/The_Hurt_Locker,49200000.0,15000000.0,9600000.0,0.64,1.0,2009-06-26
2145,"I Love You, Beth Cooper","https://en.wikipedia.org/wiki/I_Love_You,_Beth_Cooper_(film)",15800000.0,18000000.0,-10100000.0,-0.561111111111,0.0,2009-07-10
2146,"I Love You, Man","https://en.wikipedia.org/wiki/I_Love_You,_Man",91600000.0,40000000.0,5800000.0,0.145,1.0,2009-03-20
2147,Ice Age: Dawn of the Dinosaurs,https://en.wikipedia.org/wiki/Ice_Age:_Dawn_of_the_Dinosaurs,886000000.0,90000000.0,353000000.0,3.92222222222,1.0,2009-07-01
2149,Imagine That,https://en.wikipedia.org/wiki/Imagine_That_(film),23000000.0,55000000.0,-43500000.0,-0.790909090909,0.0,2009-06-12
2150,The Imaginarium of Doctor Parnassus,https://en.wikipedia.org/wiki/The_Imaginarium_of_Doctor_Parnassus,64400000.0,30000000.0,2200000.0,0.0733333333333,1.0,2010-01-08
2151,The Informant!,https://en.wikipedia.org/wiki/The_Informant!,41771168.0,22000000.0,-1114416.0,-0.0506552727273,0.0,2009-09-18
2152,The Informers,https://en.wikipedia.org/wiki/The_Informers_(2008_film),382174.0,18000000.0,-17808913.0,-0.989384055556,0.0,2009-04-24
2153,Inglourious Basterds,https://en.wikipedia.org/wiki/Inglourious_Basterds,321500000.0,70000000.0,90750000.0,1.29642857143,1.0,2009-08-21
2154,The International,https://en.wikipedia.org/wiki/The_International_(2009_film),60161391.0,50000000.0,-19919304.5,-0.39838609,0.0,2009-02-13
2155,Invictus,https://en.wikipedia.org/wiki/Invictus_(film),122200000.0,50000000.0,11100000.0,0.222,1.0,2009-12-11
2157,The Invention of Lying,https://en.wikipedia.org/wiki/The_Invention_of_Lying,32700000.0,18500000.0,-2150000.0,-0.116216216216,0.0,2009-10-02
2159,It's Complicated,https://en.wikipedia.org/wiki/It%27s_Complicated_(film),219100000.0,85000000.0,24550000.0,0.288823529412,1.0,2009-12-25
2160,Janky Promoters,https://en.wikipedia.org/wiki/Janky_Promoters,9069.0,10000000.0,-9995465.5,-0.99954655,0.0,2009-10-16
2161,Jennifer's Body,https://en.wikipedia.org/wiki/Jennifer%27s_Body,31600000.0,16000000.0,-200000.0,-0.0125,0.0,2009-09-18
2163,Julie & Julia,https://en.wikipedia.org/wiki/Julie_%26_Julia,129500000.0,40000000.0,24750000.0,0.61875,1.0,2009-08-07
2164,Knowing,https://en.wikipedia.org/wiki/Knowing_(film),187900000.0,50000000.0,43950000.0,0.879,1.0,2009-03-20
2166,Land of the Lost,https://en.wikipedia.org/wiki/Land_of_the_Lost_(film),68800000.0,100000000.0,-65600000.0,-0.656,0.0,2009-06-05
2167,The Last House on the Left,https://en.wikipedia.org/wiki/The_Last_House_on_the_Left_(2009_film),45200000.0,15000000.0,7600000.0,0.506666666667,1.0,2009-03-13
2169,Law Abiding Citizen,https://en.wikipedia.org/wiki/Law_Abiding_Citizen,126700000.0,53000000.0,10350000.0,0.195283018868,1.0,2009-10-16
2170,Life During Wartime,https://en.wikipedia.org/wiki/Life_During_Wartime_(film),744816.0,4500000.0,-4127592.0,-0.917242666667,0.0,2010-07-23
2171,Happiness,https://en.wikipedia.org/wiki/Happiness_(1998_film),2807390.0,3000000.0,-1596305.0,-0.532101666667,0.0,1998-10-16
2174,Love Happens,https://en.wikipedia.org/wiki/Love_Happens,36100000.0,18000000.0,50000.0,0.00277777777778,1.0,2009-09-18
2175,The Lovely Bones,https://en.wikipedia.org/wiki/The_Lovely_Bones_(film),93600000.0,65000000.0,-18200000.0,-0.28,0.0,2009-12-11
2178,Me and Orson Welles,https://en.wikipedia.org/wiki/Me_and_Orson_Welles,2336172.0,25000000.0,-23831914.0,-0.95327656,0.0,2009-12-04
2179,The Men Who Stare at Goats,https://en.wikipedia.org/wiki/The_Men_Who_Stare_at_Goats_(film),68968688.0,24000000.0,10484344.0,0.436847666667,1.0,2009-11-06
2181,The Messenger,https://en.wikipedia.org/wiki/The_Messenger_(2009_film),1521261.0,6500000.0,-5739369.5,-0.882979923077,0.0,2009-11-13
2182,Michael Jackson's This Is It,https://en.wikipedia.org/wiki/Michael_Jackson%27s_This_Is_It,261200000.0,60000000.0,70600000.0,1.17666666667,1.0,2009-10-26
2183,Miss March,https://en.wikipedia.org/wiki/Miss_March,4600000.0,6000000.0,-3700000.0,-0.616666666667,0.0,2009-03-13
2184,Monsters vs. Aliens,https://en.wikipedia.org/wiki/Monsters_vs._Aliens,381500000.0,175000000.0,15750000.0,0.09,1.0,2009-03-27
2185,Motherhood,https://en.wikipedia.org/wiki/Motherhood_(2009_film),726354.0,10000000.0,-9636823.0,-0.9636823,0.0,2009-10-23
2186,My Bloody Valentine 3D,https://en.wikipedia.org/wiki/My_Bloody_Valentine_3D,100700000.0,14000000.0,36350000.0,2.59642857143,1.0,2009-01-16
2187,My Bloody Valentine,https://en.wikipedia.org/wiki/My_Bloody_Valentine_(film),5672031.0,2300000.0,536015.5,0.233050217391,1.0,1981-02-13
2188,My Life in Ruins,https://en.wikipedia.org/wiki/My_Life_in_Ruins,20500000.0,17000000.0,-6750000.0,-0.397058823529,0.0,2009-06-05
2189,My Sister's Keeper,https://en.wikipedia.org/wiki/My_Sister%27s_Keeper_(film),95700000.0,30000000.0,17850000.0,0.595,1.0,2009-06-26
2191,New in Town,https://en.wikipedia.org/wiki/New_in_Town,29010817.0,8000000.0,6505408.5,0.8131760625,1.0,2009-01-30
2192,The Twilight Saga: New Moon,https://en.wikipedia.org/wiki/New_Moon_(2009_film),709700000.0,50000000.0,304850000.0,6.097,1.0,2009-11-20
2195,Next Day Air,https://en.wikipedia.org/wiki/Next_Day_Air,10027047.0,3000000.0,2013523.5,0.6711745,1.0,2009-05-08
2196,Night at the Museum: Battle of the Smithsonian,https://en.wikipedia.org/wiki/Night_at_the_Museum:_Battle_of_the_Smithsonian,413100000.0,150000000.0,56550000.0,0.377,1.0,2009-05-22
2198,Nine,https://en.wikipedia.org/wiki/Nine_(2009_live-action_film),53900000.0,80000000.0,-53050000.0,-0.663125,0.0,2010-01-15
2199,Ninja Assassin,https://en.wikipedia.org/wiki/Ninja_Assassin,61600000.0,40000000.0,-9200000.0,-0.23,0.0,2009-11-25
2200,Not Easily Broken,https://en.wikipedia.org/wiki/Not_Easily_Broken,10726909.0,5000000.0,363454.5,0.0726909,1.0,2009-01-09
2202,Notorious,https://en.wikipedia.org/wiki/Notorious_(2009_film),44400000.0,20000000.0,2200000.0,0.11,1.0,2009-01-16
2203,Observe and Report,https://en.wikipedia.org/wiki/Observe_and_Report,26973554.0,18000000.0,-4513223.0,-0.250734611111,0.0,2009-04-10
2204,Obsessed,https://en.wikipedia.org/wiki/Obsessed_(2009_film),73800000.0,20000000.0,16900000.0,0.845,1.0,2009-04-24
2205,Old Dogs,https://en.wikipedia.org/wiki/Old_Dogs_(film),96800000.0,35000000.0,13400000.0,0.382857142857,1.0,2009-11-25
2206,Orphan,https://en.wikipedia.org/wiki/Orphan_(film),78800000.0,20000000.0,19400000.0,0.97,1.0,2009-07-24
2207,Pandorum,https://en.wikipedia.org/wiki/Pandorum,20645327.0,33000000.0,-22677336.5,-0.687192015152,0.0,2009-10-02
2209,Paul Blart: Mall Cop,https://en.wikipedia.org/wiki/Paul_Blart:_Mall_Cop,183300000.0,26000000.0,65650000.0,2.525,1.0,2009-01-16
2211,A Perfect Getaway,https://en.wikipedia.org/wiki/A_Perfect_Getaway,22852638.0,14000000.0,-2573681.0,-0.183834357143,0.0,2009-08-07
2212,The Pink Panther 2,https://en.wikipedia.org/wiki/The_Pink_Panther_2,75900000.0,70000000.0,-32050000.0,-0.457857142857,0.0,2009-02-06
2214,Post Grad,https://en.wikipedia.org/wiki/Post_Grad,6414729.0,15000000.0,-11792635.5,-0.7861757,0.0,2009-08-21
2215,Precious,https://en.wikipedia.org/wiki/Precious_(film),63600000.0,10000000.0,21800000.0,2.18,1.0,2009-11-06
2216,The Princess and the Frog,https://en.wikipedia.org/wiki/The_Princess_and_the_Frog,267000000.0,105000000.0,28500000.0,0.271428571429,1.0,2009-12-11
2218,The Proposal,https://en.wikipedia.org/wiki/The_Proposal_(film),317400000.0,40000000.0,118700000.0,2.9675,1.0,2009-06-19
2219,Public Enemies,https://en.wikipedia.org/wiki/Public_Enemies_(2009_film),214100000.0,100000000.0,7050000.0,0.0705,1.0,2009-07-01
2220,Push,https://en.wikipedia.org/wiki/Push_(2009_film),48900000.0,38000000.0,-13550000.0,-0.356578947368,0.0,2009-02-06
2221,Race to Witch Mountain,https://en.wikipedia.org/wiki/Race_to_Witch_Mountain,106400000.0,50000000.0,3200000.0,0.064,1.0,2009-03-13
2223,The Road,https://en.wikipedia.org/wiki/The_Road_(2009_film),27600000.0,25000000.0,-11200000.0,-0.448,0.0,2009-11-25
2226,A Serious Man,https://en.wikipedia.org/wiki/A_Serious_Man,31400000.0,7000000.0,8700000.0,1.24285714286,1.0,2009-10-02
2227,Sherlock Holmes,https://en.wikipedia.org/wiki/Sherlock_Holmes_(2009_film),524000000.0,90000000.0,172000000.0,1.91111111111,1.0,2009-12-26
2229,Shorts: The Adventures of the Wishing Rock,https://en.wikipedia.org/wiki/Shorts_(2009_film),29000000.0,20000000.0,-5500000.0,-0.275,0.0,2009-08-21
2230,A Single Man,https://en.wikipedia.org/wiki/A_Single_Man,25000000.0,7000000.0,5500000.0,0.785714285714,1.0,2009-12-11
2232,Sorority Row,https://en.wikipedia.org/wiki/Sorority_Row,27200000.0,12500000.0,1100000.0,0.088,1.0,2009-09-11
2233,The House on Sorority Row,https://en.wikipedia.org/wiki/The_House_on_Sorority_Row,10600000.0,425000.0,4875000.0,11.4705882353,1.0,1983-01-21
2234,Spread,https://en.wikipedia.org/wiki/Spread_(film),12032983.0,4789700.0,1226791.5,0.256131177318,1.0,2009-08-14
2235,Star Trek,https://en.wikipedia.org/wiki/Star_Trek_(film),385700000.0,150000000.0,42850000.0,0.285666666667,1.0,2009-05-08
2237,State of Play,https://en.wikipedia.org/wiki/State_of_Play_(film),87812371.0,60000000.0,-16093814.5,-0.268230241667,0.0,2009-04-22
2238,The Stepfather,https://en.wikipedia.org/wiki/The_Stepfather_(2009_film),31100000.0,20000000.0,-4450000.0,-0.2225,0.0,2009-10-16
2240,Street Fighter: The Legend of Chun-Li,https://en.wikipedia.org/wiki/Street_Fighter:_The_Legend_of_Chun-Li,12800000.0,50000000.0,-43600000.0,-0.872,0.0,2009-02-27
2241,Street Fighter,https://en.wikipedia.org/wiki/Street_Fighter_(1994_film),99423521.0,35000000.0,14711760.5,0.420336014286,1.0,1994-12-23
2242,Surrogates,https://en.wikipedia.org/wiki/Surrogates_(film),122400000.0,80000000.0,-18800000.0,-0.235,0.0,2009-09-25
2243,The Taking of Pelham 123,https://en.wikipedia.org/wiki/The_Taking_of_Pelham_123_(2009_film),150200000.0,100000000.0,-24900000.0,-0.249,0.0,2009-06-12
2245,Taking Woodstock,https://en.wikipedia.org/wiki/Taking_Woodstock,10000000.0,30000000.0,-25000000.0,-0.833333333333,0.0,2009-08-28
2246,Tekken,https://en.wikipedia.org/wiki/Tekken_(2010_film),967369.0,30000000.0,-29516315.5,-0.983877183333,0.0,2010-03-20
2248,Terminator Salvation,https://en.wikipedia.org/wiki/Terminator_Salvation,371400000.0,200000000.0,-14300000.0,-0.0715,0.0,2009-05-21
2251,The Time Traveler's Wife,https://en.wikipedia.org/wiki/The_Time_Traveler%27s_Wife_(film),101300000.0,39000000.0,11650000.0,0.298717948718,1.0,2009-08-14
2252,Transformers: Revenge of the Fallen,https://en.wikipedia.org/wiki/Transformers:_Revenge_of_the_Fallen,836300000.0,200000000.0,218150000.0,1.09075,1.0,2009-06-24
2254,Trick 'r Treat,https://en.wikipedia.org/wiki/Trick_%27r_Treat,13500000.0,12000000.0,-5250000.0,-0.4375,0.0,2007-12-09
2256,The Ugly Truth,https://en.wikipedia.org/wiki/The_Ugly_Truth,205298907.0,38000000.0,64649453.5,1.70130140789,1.0,2009-07-24
2257,The Unborn,https://en.wikipedia.org/wiki/The_Unborn_(2009_film),76500000.0,16000000.0,22250000.0,1.390625,1.0,2009-01-09
2258,Underworld: Rise of the Lycans,https://en.wikipedia.org/wiki/Underworld:_Rise_of_the_Lycans,91400000.0,35000000.0,10700000.0,0.305714285714,1.0,2009-01-23
2262,Up,https://en.wikipedia.org/wiki/Up_(2009_film),735100000.0,175000000.0,192550000.0,1.10028571429,1.0,2009-05-29
2263,Up in the Air,https://en.wikipedia.org/wiki/Up_in_the_Air_(2009_film),166800000.0,25000000.0,58400000.0,2.336,1.0,2009-12-04
2264,Watchmen,https://en.wikipedia.org/wiki/Watchmen_(film),185300000.0,130000000.0,-37350000.0,-0.287307692308,0.0,2009-03-06
2267,Whatever Works,https://en.wikipedia.org/wiki/Whatever_Works,35085646.0,15000000.0,2542823.0,0.169521533333,1.0,2010-06-25
2268,Where the Wild Things Are,https://en.wikipedia.org/wiki/Where_the_Wild_Things_Are_(film),100100000.0,100000000.0,-49950000.0,-0.4995,0.0,2009-12-17
2269,Whiteout,https://en.wikipedia.org/wiki/Whiteout_(2009_film),17840867.0,35000000.0,-26079566.5,-0.745130471429,0.0,2009-10-21
2270,Whip It,https://en.wikipedia.org/wiki/Whip_It_(film),16600000.0,15000000.0,-6700000.0,-0.446666666667,0.0,2009-10-02
2271,World's Greatest Dad,https://en.wikipedia.org/wiki/World%27s_Greatest_Dad,295750.0,10000000.0,-9852125.0,-0.9852125,0.0,2009-08-21
2273,X-Men Origins: Wolverine,https://en.wikipedia.org/wiki/X-Men_Origins:_Wolverine,373100000.0,150000000.0,36550000.0,0.243666666667,1.0,2009-05-01
2275,Year One,https://en.wikipedia.org/wiki/Year_One_(film),62400000.0,60000000.0,-28800000.0,-0.48,0.0,2009-06-19
2276,The Young Victoria,https://en.wikipedia.org/wiki/The_Young_Victoria,27409889.0,35000000.0,-21295055.5,-0.608430157143,0.0,2009-12-18
2277,Zombieland,https://en.wikipedia.org/wiki/Zombieland,102400000.0,23600000.0,27600000.0,1.16949152542,1.0,2009-10-02
2278,127 Hours,https://en.wikipedia.org/wiki/127_Hours,60700000.0,18000000.0,12350000.0,0.686111111111,1.0,2011-01-07
2279,8: The Mormon Proposition,https://en.wikipedia.org/wiki/8:_The_Mormon_Proposition,100280.0,2500000.0,-2449860.0,-0.979944,0.0,2010-06-18
2280,The A-Team,https://en.wikipedia.org/wiki/The_A-Team_(film),177200000.0,110000000.0,-21400000.0,-0.194545454545,0.0,2010-06-11
2282,Alice in Wonderland,https://en.wikipedia.org/wiki/Alice_in_Wonderland_(2010_film),1025000000.0,150000000.0,362500000.0,2.41666666667,1.0,2010-03-05
2284,All Good Things,https://en.wikipedia.org/wiki/All_Good_Things_(film),644535.0,20000000.0,-19677732.5,-0.983886625,0.0,2010-12-03
2285,Alpha and Omega,https://en.wikipedia.org/wiki/Alpha_and_Omega_(film),50500000.0,20000000.0,5250000.0,0.2625,1.0,2010-09-17
2286,The American,https://en.wikipedia.org/wiki/The_American_(2010_film),67900000.0,20000000.0,13950000.0,0.6975,1.0,2010-09-01
2287,The Back-up Plan,https://en.wikipedia.org/wiki/The_Back-up_Plan,77500000.0,35000000.0,3750000.0,0.107142857143,1.0,2010-04-23
2288,Black Swan,https://en.wikipedia.org/wiki/Black_Swan_(film),329400000.0,13000000.0,151700000.0,11.6692307692,1.0,2010-12-03
2289,Blue Valentine,https://en.wikipedia.org/wiki/Blue_Valentine_(film),16600000.0,1000000.0,7300000.0,7.3,1.0,2011-01-14
2290,The Book of Eli,https://en.wikipedia.org/wiki/The_Book_of_Eli,157107755.0,80000000.0,-1446122.5,-0.01807653125,0.0,2010-01-15
2291,The Bounty Hunter,https://en.wikipedia.org/wiki/The_Bounty_Hunter_(2010_film),136300000.0,40000000.0,28150000.0,0.70375,1.0,2010-03-19
2292,Brooklyn's Finest,https://en.wikipedia.org/wiki/Brooklyn%27s_Finest,36400000.0,17000000.0,1200000.0,0.0705882352941,1.0,2010-03-05
2293,Buried,https://en.wikipedia.org/wiki/Buried_(film),21300000.0,2000000.0,8650000.0,4.325,1.0,2010-09-24
2294,Burlesque,https://en.wikipedia.org/wiki/Burlesque_(2010_musical_film),89700000.0,55000000.0,-10150000.0,-0.184545454545,0.0,2010-11-24
2295,Case 39,https://en.wikipedia.org/wiki/Case_39,28200000.0,26000000.0,-11900000.0,-0.457692307692,0.0,2010-10-01
2296,Casino Jack,https://en.wikipedia.org/wiki/Casino_Jack,1100000.0,12500000.0,-11950000.0,-0.956,0.0,2011-01-28
2298,Cats & Dogs: The Revenge of Kitty Galore,https://en.wikipedia.org/wiki/Cats_%26_Dogs:_The_Revenge_of_Kitty_Galore,112500000.0,85000000.0,-28750000.0,-0.338235294118,0.0,2010-07-30
2299,Charlie St. Cloud,https://en.wikipedia.org/wiki/Charlie_St._Cloud_(film),48190704.0,44000000.0,-19904648.0,-0.452378363636,0.0,2010-07-30
2300,The Chronicles of Narnia: The Voyage of the Dawn Treader,https://en.wikipedia.org/wiki/The_Chronicles_of_Narnia:_The_Voyage_of_the_Dawn_Treader,415700000.0,155000000.0,52850000.0,0.340967741935,1.0,2010-12-10
2301,City Island,https://en.wikipedia.org/wiki/City_Island_(film),7875862.0,6000000.0,-2062069.0,-0.343678166667,0.0,2010-03-19
2302,Clash of the Titans,https://en.wikipedia.org/wiki/Clash_of_the_Titans_(2010_film),493200000.0,125000000.0,121600000.0,0.9728,1.0,2010-04-02
2306,The Company Men,https://en.wikipedia.org/wiki/The_Company_Men,4900000.0,15000000.0,-12550000.0,-0.836666666667,0.0,2011-01-21
2307,Conviction,https://en.wikipedia.org/wiki/Conviction_(2010_film),9700000.0,12500000.0,-7650000.0,-0.612,0.0,2010-10-15
2308,Cop Out,https://en.wikipedia.org/wiki/Cop_Out_(2010_film),55600000.0,30000000.0,-2200000.0,-0.0733333333333,0.0,2010-02-26
2310,Country Strong,https://en.wikipedia.org/wiki/Country_Strong,20529194.0,15000000.0,-4735403.0,-0.315693533333,0.0,2011-01-07
2311,The Crazies,https://en.wikipedia.org/wiki/The_Crazies_(2010_film),54800000.0,20000000.0,7400000.0,0.37,1.0,2010-02-26
2314,Cyrus,https://en.wikipedia.org/wiki/Cyrus_(2010_comedy-drama_film),9931520.0,7000000.0,-2034240.0,-0.290605714286,0.0,2010-06-18
2315,Date Night,https://en.wikipedia.org/wiki/Date_Night,152300000.0,55000000.0,21150000.0,0.384545454545,1.0,2010-04-09
2316,Daybreakers,https://en.wikipedia.org/wiki/Daybreakers,51400000.0,20000000.0,5700000.0,0.285,1.0,2010-02-04
2317,Dear John,https://en.wikipedia.org/wiki/Dear_John_(2010_film),114900000.0,25000000.0,32450000.0,1.298,1.0,2010-02-05
2318,Death at a Funeral,https://en.wikipedia.org/wiki/Death_at_a_Funeral_(2010_film),49100000.0,21000000.0,3550000.0,0.169047619048,1.0,2010-04-16
2320,Despicable Me,https://en.wikipedia.org/wiki/Despicable_Me,543100000.0,69000000.0,202550000.0,2.93550724638,1.0,2010-07-09
2323,Devil,https://en.wikipedia.org/wiki/Devil_(2010_film),33500000.0,10000000.0,6750000.0,0.675,1.0,2010-09-17
2324,Diary of a Wimpy Kid,https://en.wikipedia.org/wiki/Diary_of_a_Wimpy_Kid_(film),75700000.0,15000000.0,22850000.0,1.52333333333,1.0,2010-03-19
2326,Dinner for Schmucks,https://en.wikipedia.org/wiki/Dinner_for_Schmucks,86400000.0,69000000.0,-25800000.0,-0.373913043478,0.0,2010-07-30
2327,The Dinner Game,https://en.wikipedia.org/wiki/Le_D%C3%AEner_de_Cons_(film),65400000.0,12500000.0,20200000.0,1.616,1.0,1998-04-15
2328,Dirty Girl,https://en.wikipedia.org/wiki/Dirty_Girl_(2010_film),55125.0,4000000.0,-3972437.5,-0.993109375,0.0,2011-10-07
2330,Due Date,https://en.wikipedia.org/wiki/Due_Date,211800000.0,65000000.0,40900000.0,0.629230769231,1.0,2010-11-05
2331,Easy A,https://en.wikipedia.org/wiki/Easy_A,75000000.0,8000000.0,29500000.0,3.6875,1.0,2010-09-17
2332,Eat Pray Love,https://en.wikipedia.org/wiki/Eat_Pray_Love,204600000.0,60000000.0,42300000.0,0.705,1.0,2010-08-13
2333,The Twilight Saga: Eclipse,https://en.wikipedia.org/wiki/The_Twilight_Saga:_Eclipse,698500000.0,68000000.0,281250000.0,4.13602941176,1.0,2010-06-30
2335,Edge of Darkness,https://en.wikipedia.org/wiki/Edge_of_Darkness_(2010_film),101000000.0,80000000.0,-29500000.0,-0.36875,0.0,2010-01-29
2336,The Expendables,https://en.wikipedia.org/wiki/The_Expendables_(2010_film),274500000.0,82000000.0,55250000.0,0.673780487805,1.0,2010-08-13
2338,The Extra Man,https://en.wikipedia.org/wiki/The_Extra_Man_(film),457867.0,7000000.0,-6771066.5,-0.967295214286,0.0,2010-07-30
2339,Extraordinary Measures,https://en.wikipedia.org/wiki/Extraordinary_Measures,15134293.0,31000000.0,-23432853.5,-0.7558985,0.0,2010-01-22
2340,Fair Game,https://en.wikipedia.org/wiki/Fair_Game_(2010_film),24200000.0,22000000.0,-9900000.0,-0.45,0.0,2010-11-05
2341,Faster,https://en.wikipedia.org/wiki/Faster_(2010_film),35600000.0,24000000.0,-6200000.0,-0.258333333333,0.0,2010-11-24
2342,The Fighter,https://en.wikipedia.org/wiki/The_Fighter,129200000.0,25000000.0,39600000.0,1.584,1.0,2010-12-10
2343,Flipped,https://en.wikipedia.org/wiki/Flipped_(film),1755212.0,14000000.0,-13122394.0,-0.937313857143,0.0,2010-08-06
2344,For Colored Girls,https://en.wikipedia.org/wiki/For_Colored_Girls,38000000.0,21000000.0,-2000000.0,-0.0952380952381,0.0,2010-11-05
2345,Freakonomics,https://en.wikipedia.org/wiki/Freakonomics_(film),103735.0,2900000.0,-2848132.5,-0.982114655172,0.0,2010-04-30
2346,From Paris with Love,https://en.wikipedia.org/wiki/From_Paris_with_Love_(film),52826594.0,52000000.0,-25586703.0,-0.492051980769,0.0,2010-02-05
2348,Furry Vengeance,https://en.wikipedia.org/wiki/Furry_Vengeance,36236710.0,35000000.0,-16881645.0,-0.482332714286,0.0,2010-04-30
2349,Game of Death,https://en.wikipedia.org/wiki/Game_of_Death_(2010_film),173496.0,13000000.0,-12913252.0,-0.993327076923,0.0,2011-02-15
2350,Get Him to the Greek,https://en.wikipedia.org/wiki/Get_Him_to_the_Greek,91300000.0,40000000.0,5650000.0,0.14125,1.0,2010-06-04
2351,Get Low,https://en.wikipedia.org/wiki/Get_Low_(film),9700000.0,7000000.0,-2150000.0,-0.307142857143,0.0,2010-07-30
2352,Going the Distance,https://en.wikipedia.org/wiki/Going_the_Distance_(2010_film),42100000.0,32000000.0,-10950000.0,-0.3421875,0.0,2010-09-04
2353,The Good Guy,https://en.wikipedia.org/wiki/The_Good_Guy_(film),100688.0,3200000.0,-3149656.0,-0.9842675,0.0,2010-02-18
2354,The Greatest,https://en.wikipedia.org/wiki/The_Greatest_(2009_film),335976.0,6000000.0,-5832012.0,-0.972002,0.0,2010-04-02
2355,Green Zone,https://en.wikipedia.org/wiki/Green_Zone_(film),94900000.0,100000000.0,-52550000.0,-0.5255,0.0,2010-03-12
2356,Greenberg,https://en.wikipedia.org/wiki/Greenberg_(film),7400000.0,25000000.0,-21300000.0,-0.852,0.0,2010-03-19
2357,Grown Ups,https://en.wikipedia.org/wiki/Grown_Ups_(2010_film),271400000.0,80000000.0,55700000.0,0.69625,1.0,2010-06-25
2358,Gulliver's Travels,https://en.wikipedia.org/wiki/Gulliver%27s_Travels_(2010_film),237400000.0,112000000.0,6700000.0,0.0598214285714,1.0,2010-12-25
2360,Hachi: A Dog's Tale,https://en.wikipedia.org/wiki/Hachiko:_A_Dog%27s_Story,46700000.0,16000000.0,7350000.0,0.459375,1.0,2009-06-13
2362,Hereafter,https://en.wikipedia.org/wiki/Hereafter_(film),105200000.0,50000000.0,2600000.0,0.052,1.0,2010-10-22
2364,Hot Tub Time Machine,https://en.wikipedia.org/wiki/Hot_Tub_Time_Machine,64600000.0,36000000.0,-3700000.0,-0.102777777778,0.0,2010-03-26
2366,How Do You Know,https://en.wikipedia.org/wiki/How_Do_You_Know_(film),48700000.0,120000000.0,-95650000.0,-0.797083333333,0.0,2010-12-17
2367,How to Train Your Dragon,https://en.wikipedia.org/wiki/How_to_Train_Your_Dragon_(film),494900000.0,165000000.0,82450000.0,0.499696969697,1.0,2010-03-26
2370,I Love You Phillip Morris,https://en.wikipedia.org/wiki/I_Love_You_Phillip_Morris,20700000.0,13000000.0,-2650000.0,-0.203846153846,0.0,2010-12-03
2372,Inception,https://en.wikipedia.org/wiki/Inception,825500000.0,160000000.0,252750000.0,1.5796875,1.0,2010-07-16
2373,Iron Man 2,https://en.wikipedia.org/wiki/Iron_Man_2,623900000.0,200000000.0,111950000.0,0.55975,1.0,2010-05-07
2375,It's Kind of a Funny Story,https://en.wikipedia.org/wiki/It%27s_Kind_of_a_Funny_Story_(film),6500000.0,8000000.0,-4750000.0,-0.59375,0.0,2010-10-08
2377,Jackass 3D,https://en.wikipedia.org/wiki/Jackass_3-D,171700000.0,20000000.0,65850000.0,3.2925,1.0,2010-10-15
2378,Jonah Hex,https://en.wikipedia.org/wiki/Jonah_Hex_(film),10900000.0,47000000.0,-41550000.0,-0.884042553191,0.0,2010-06-18
2379,The Joneses,https://en.wikipedia.org/wiki/The_Joneses,7022728.0,10000000.0,-6488636.0,-0.6488636,0.0,2010-04-16
2380,Just Wright,https://en.wikipedia.org/wiki/Just_Wright,21570263.0,12000000.0,-1214868.5,-0.101239041667,0.0,2010-05-14
2382,The Karate Kid,https://en.wikipedia.org/wiki/The_Karate_Kid_(2010_film),360000000.0,40000000.0,140000000.0,3.5,1.0,2010-06-11
2383,The Next Karate Kid,https://en.wikipedia.org/wiki/The_Next_Karate_Kid,15800000.0,12000000.0,-4100000.0,-0.341666666667,0.0,1994-09-09
